row_index,run_id,trivy_passed,total_checks,total_passed,total_failed,severity_critical,severity_high,severity_medium,severity_low,severity_unknown,passed_check_ids,failed_check_ids,all_check_ids,error
15,20260603_014803_32d2fbef,True,71,71,0,0,0,0,0,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0178;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0178;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
16,20260603_014955_684a645b,True,71,71,0,0,0,0,0,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0178;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0178;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
17,20260603_015238_97ef7e17,False,76,74,2,0,0,1,1,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0045;AWS-0049;AWS-0050;AWS-0051;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0098;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0045;AWS-0049;AWS-0050;AWS-0051;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0098;AWS-0178,
18,20260603_015659_ea1f69c9,False,52,51,1,0,0,0,1,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0098,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0098,
19,20260603_015912_56d4350e,True,51,51,0,0,0,0,0,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
20,20260603_021051_d159d430,False,52,51,1,0,0,0,1,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0098,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0098,
21,20260603_021312_3fe99b61,False,52,51,1,0,0,0,1,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0098,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0098,
22,20260603_021554_9488a10b,True,53,53,0,0,0,0,0,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0098;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0098;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
23,20260603_022217_4211240f,False,88,83,5,0,0,1,4,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0083;AWS-0084;AWS-0085;AWS-0086;AWS-0087;AWS-0090;AWS-0091;AWS-0092;AWS-0093;AWS-0094;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0127;AWS-0129;AWS-0130;AWS-0131;AWS-0132;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0320;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0089;AWS-0098;AWS-0124;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0083;AWS-0084;AWS-0085;AWS-0086;AWS-0087;AWS-0090;AWS-0091;AWS-0092;AWS-0093;AWS-0094;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0127;AWS-0129;AWS-0130;AWS-0131;AWS-0132;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0320;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0089;AWS-0098;AWS-0124;AWS-0178,
24,20260603_023001_399b0b99,False,71,70,1,0,0,1,0,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0178,
25,20260603_023220_09a34d03,True,54,54,0,0,0,0,0,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0095;AWS-0123;AWS-0136;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0095;AWS-0123;AWS-0136;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
26,20260603_023620_81c38781,True,57,57,0,0,0,0,0,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0095;AWS-0096;AWS-0097;AWS-0123;AWS-0135;AWS-0136;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0095;AWS-0096;AWS-0097;AWS-0123;AWS-0135;AWS-0136;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
27,20260603_024300_df29c5a9,False,71,70,1,0,0,1,0,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0342;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0178,
28,20260603_025045_3369521d,False,54,53,1,0,0,0,1,0,AWS-0019;AWS-0023;AWS-0024;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0025,AWS-0019;AWS-0023;AWS-0024;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0025,
29,20260603_025317_b95c0a66,False,54,52,2,0,0,1,1,0,AWS-0019;AWS-0023;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0024;AWS-0025,AWS-0019;AWS-0023;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0024;AWS-0025,
